1.8009 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
45.8693 	EXP 	Created number_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='number_img', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
45.9182 	EXP 	Cue: autoDraw = True
46.9313 	EXP 	Cue: autoDraw = False
46.9313 	EXP 	instructions: autoDraw = True
48.5366 	DATA 	Keypress: space
51.6891 	DATA 	Keypress: space
52.4560 	DATA 	Keypress: space
52.8981 	EXP 	Imported task_conditions.xlsx as conditions, 29 conditions, 2 params
52.8988 	EXP 	Created sequence: random, trialTypes=29, nReps=1, seed=None
52.8992 	EXP 	New trial (rep=0, index=0): {'images': 'Task samples\\相同位置及边数9.png', 'correctAns': 2}
52.9410 	EXP 	Cue: autoDraw = False
52.9410 	EXP 	instructions: autoDraw = False
52.9410 	EXP 	graphic_img: image = 'Task samples\\相同位置及边数9.png'
52.9410 	EXP 	Fixation1: autoDraw = True
53.9256 	EXP 	graphic_img: autoDraw = True
53.9381 	EXP 	Fixation1: autoDraw = False
56.0105 	DATA 	Keypress: 1
56.0398 	EXP 	Fixation1: autoDraw = True
56.0565 	EXP 	Fixation1: autoDraw = False
56.0565 	EXP 	Fixation1: autoDraw = True
56.0732 	EXP 	Fixation1: autoDraw = False
56.0732 	EXP 	Fixation1: autoDraw = True
56.0897 	EXP 	Fixation1: autoDraw = False
56.0897 	EXP 	Fixation1: autoDraw = True
56.1065 	EXP 	Fixation1: autoDraw = False
56.1065 	EXP 	Fixation1: autoDraw = True
56.1232 	EXP 	Fixation1: autoDraw = False
56.1232 	EXP 	Fixation1: autoDraw = True
56.1398 	EXP 	Fixation1: autoDraw = False
56.1398 	EXP 	Fixation1: autoDraw = True
56.1565 	EXP 	Fixation1: autoDraw = False
56.1565 	EXP 	Fixation1: autoDraw = True
56.1732 	EXP 	Fixation1: autoDraw = False
56.1732 	EXP 	Fixation1: autoDraw = True
56.1899 	EXP 	Fixation1: autoDraw = False
56.1899 	EXP 	Fixation1: autoDraw = True
56.2073 	EXP 	Fixation1: autoDraw = False
56.2073 	EXP 	Fixation1: autoDraw = True
56.2232 	EXP 	Fixation1: autoDraw = False
56.2232 	EXP 	Fixation1: autoDraw = True
56.2399 	EXP 	Fixation1: autoDraw = False
56.2399 	EXP 	Fixation1: autoDraw = True
56.2565 	EXP 	Fixation1: autoDraw = False
56.2565 	EXP 	Fixation1: autoDraw = True
56.2736 	EXP 	Fixation1: autoDraw = False
56.2736 	EXP 	Fixation1: autoDraw = True
56.2900 	EXP 	Fixation1: autoDraw = False
56.2900 	EXP 	Fixation1: autoDraw = True
56.3067 	EXP 	Fixation1: autoDraw = False
56.3067 	EXP 	Fixation1: autoDraw = True
56.3233 	EXP 	Fixation1: autoDraw = False
56.3233 	EXP 	Fixation1: autoDraw = True
56.3400 	EXP 	Fixation1: autoDraw = False
56.3400 	EXP 	Fixation1: autoDraw = True
56.3567 	EXP 	Fixation1: autoDraw = False
56.3567 	EXP 	Fixation1: autoDraw = True
56.3727 	EXP 	Fixation1: autoDraw = False
56.3727 	EXP 	Fixation1: autoDraw = True
56.3893 	EXP 	Fixation1: autoDraw = False
56.3893 	EXP 	Fixation1: autoDraw = True
56.4060 	EXP 	Fixation1: autoDraw = False
56.4060 	EXP 	Fixation1: autoDraw = True
56.4227 	EXP 	Fixation1: autoDraw = False
56.4227 	EXP 	Fixation1: autoDraw = True
56.4393 	EXP 	Fixation1: autoDraw = False
56.4393 	EXP 	Fixation1: autoDraw = True
56.4560 	EXP 	Fixation1: autoDraw = False
56.4560 	EXP 	Fixation1: autoDraw = True
56.4737 	EXP 	Fixation1: autoDraw = False
56.4737 	EXP 	Fixation1: autoDraw = True
56.4901 	EXP 	Fixation1: autoDraw = False
56.4901 	EXP 	Fixation1: autoDraw = True
56.5060 	EXP 	Fixation1: autoDraw = False
56.5060 	EXP 	Fixation1: autoDraw = True
56.5228 	EXP 	Fixation1: autoDraw = False
56.5228 	EXP 	Fixation1: autoDraw = True
56.5392 	EXP 	Fixation1: autoDraw = False
61.6320 	DATA 	Keypress: 1
61.6440 	EXP 	Fixation1: autoDraw = True
61.6607 	EXP 	Fixation1: autoDraw = False
61.6607 	EXP 	Fixation1: autoDraw = True
61.6774 	EXP 	Fixation1: autoDraw = False
61.6774 	EXP 	Fixation1: autoDraw = True
61.6940 	EXP 	Fixation1: autoDraw = False
61.6940 	EXP 	Fixation1: autoDraw = True
61.7107 	EXP 	Fixation1: autoDraw = False
61.7107 	EXP 	Fixation1: autoDraw = True
61.7279 	EXP 	Fixation1: autoDraw = False
61.7279 	EXP 	Fixation1: autoDraw = True
61.7443 	EXP 	Fixation1: autoDraw = False
61.7443 	EXP 	Fixation1: autoDraw = True
61.7608 	EXP 	Fixation1: autoDraw = False
61.7608 	EXP 	Fixation1: autoDraw = True
61.7775 	EXP 	Fixation1: autoDraw = False
61.7775 	EXP 	Fixation1: autoDraw = True
61.7949 	EXP 	Fixation1: autoDraw = False
61.7949 	EXP 	Fixation1: autoDraw = True
61.8116 	EXP 	Fixation1: autoDraw = False
61.8116 	EXP 	Fixation1: autoDraw = True
61.8283 	EXP 	Fixation1: autoDraw = False
61.8283 	EXP 	Fixation1: autoDraw = True
61.8449 	EXP 	Fixation1: autoDraw = False
61.8449 	EXP 	Fixation1: autoDraw = True
61.8617 	EXP 	Fixation1: autoDraw = False
61.8617 	EXP 	Fixation1: autoDraw = True
61.8784 	EXP 	Fixation1: autoDraw = False
61.8784 	EXP 	Fixation1: autoDraw = True
61.8804 	EXP 	New trial (rep=0, index=1): {'images': 'Task samples\\相同颜色及边数3.png', 'correctAns': 2}
61.9111 	EXP 	Fixation1: autoDraw = False
61.9111 	EXP 	graphic_img: autoDraw = False
61.9111 	EXP 	graphic_img: image = 'Task samples\\相同颜色及边数3.png'
61.9111 	EXP 	Fixation1: autoDraw = True
61.9310 	DATA 	Keypress: 1
62.9004 	EXP 	graphic_img: autoDraw = True
62.9123 	EXP 	Fixation1: autoDraw = False
63.5508 	DATA 	Keypress: 2
63.5631 	EXP 	Fixation1: autoDraw = True
63.5798 	EXP 	Fixation1: autoDraw = False
63.5798 	EXP 	Fixation1: autoDraw = True
63.5966 	EXP 	Fixation1: autoDraw = False
63.5966 	EXP 	Fixation1: autoDraw = True
63.6132 	EXP 	Fixation1: autoDraw = False
63.6132 	EXP 	Fixation1: autoDraw = True
63.6298 	EXP 	Fixation1: autoDraw = False
63.6298 	EXP 	Fixation1: autoDraw = True
63.6466 	EXP 	Fixation1: autoDraw = False
63.6466 	EXP 	Fixation1: autoDraw = True
63.6633 	EXP 	Fixation1: autoDraw = False
63.6633 	EXP 	Fixation1: autoDraw = True
63.6799 	EXP 	Fixation1: autoDraw = False
63.6799 	EXP 	Fixation1: autoDraw = True
63.6966 	EXP 	Fixation1: autoDraw = False
63.6966 	EXP 	Fixation1: autoDraw = True
63.7133 	EXP 	Fixation1: autoDraw = False
63.7133 	EXP 	Fixation1: autoDraw = True
63.7300 	EXP 	Fixation1: autoDraw = False
63.7300 	EXP 	Fixation1: autoDraw = True
63.7466 	EXP 	Fixation1: autoDraw = False
63.7466 	EXP 	Fixation1: autoDraw = True
63.7634 	EXP 	Fixation1: autoDraw = False
63.7634 	EXP 	Fixation1: autoDraw = True
63.7794 	EXP 	Fixation1: autoDraw = False
63.7794 	EXP 	Fixation1: autoDraw = True
63.7963 	EXP 	Fixation1: autoDraw = False
63.7963 	EXP 	Fixation1: autoDraw = True
63.8126 	EXP 	Fixation1: autoDraw = False
63.8126 	EXP 	Fixation1: autoDraw = True
63.8292 	EXP 	Fixation1: autoDraw = False
63.8292 	EXP 	Fixation1: autoDraw = True
63.8460 	EXP 	Fixation1: autoDraw = False
63.8460 	EXP 	Fixation1: autoDraw = True
63.8626 	EXP 	Fixation1: autoDraw = False
63.8626 	EXP 	Fixation1: autoDraw = True
63.8794 	EXP 	Fixation1: autoDraw = False
63.8794 	EXP 	Fixation1: autoDraw = True
63.8960 	EXP 	Fixation1: autoDraw = False
63.8960 	EXP 	Fixation1: autoDraw = True
63.9128 	EXP 	Fixation1: autoDraw = False
63.9128 	EXP 	Fixation1: autoDraw = True
63.9294 	EXP 	Fixation1: autoDraw = False
63.9294 	EXP 	Fixation1: autoDraw = True
63.9460 	EXP 	Fixation1: autoDraw = False
63.9460 	EXP 	Fixation1: autoDraw = True
63.9627 	EXP 	Fixation1: autoDraw = False
63.9627 	EXP 	Fixation1: autoDraw = True
63.9794 	EXP 	Fixation1: autoDraw = False
63.9794 	EXP 	Fixation1: autoDraw = True
63.9962 	EXP 	Fixation1: autoDraw = False
63.9962 	EXP 	Fixation1: autoDraw = True
64.0136 	EXP 	Fixation1: autoDraw = False
64.0136 	EXP 	Fixation1: autoDraw = True
64.0303 	EXP 	Fixation1: autoDraw = False
64.0303 	EXP 	Fixation1: autoDraw = True
64.0468 	EXP 	Fixation1: autoDraw = False
64.0468 	EXP 	Fixation1: autoDraw = True
64.0632 	EXP 	Fixation1: autoDraw = False
64.0686 	DATA 	Keypress: 2
64.0804 	EXP 	Fixation1: autoDraw = True
64.0970 	EXP 	Fixation1: autoDraw = False
64.0970 	EXP 	Fixation1: autoDraw = True
64.1144 	EXP 	Fixation1: autoDraw = False
64.1144 	EXP 	Fixation1: autoDraw = True
64.1305 	EXP 	Fixation1: autoDraw = False
64.1305 	EXP 	Fixation1: autoDraw = True
64.1470 	EXP 	Fixation1: autoDraw = False
64.1470 	EXP 	Fixation1: autoDraw = True
64.1636 	EXP 	Fixation1: autoDraw = False
64.1636 	EXP 	Fixation1: autoDraw = True
64.1804 	EXP 	Fixation1: autoDraw = False
64.1804 	EXP 	Fixation1: autoDraw = True
64.1971 	EXP 	Fixation1: autoDraw = False
64.1971 	EXP 	Fixation1: autoDraw = True
64.2138 	EXP 	Fixation1: autoDraw = False
64.2138 	EXP 	Fixation1: autoDraw = True
64.2304 	EXP 	Fixation1: autoDraw = False
64.2304 	EXP 	Fixation1: autoDraw = True
64.2471 	EXP 	Fixation1: autoDraw = False
64.2471 	EXP 	Fixation1: autoDraw = True
64.2639 	EXP 	Fixation1: autoDraw = False
64.2639 	EXP 	Fixation1: autoDraw = True
64.2804 	EXP 	Fixation1: autoDraw = False
64.2804 	EXP 	Fixation1: autoDraw = True
64.2972 	EXP 	Fixation1: autoDraw = False
64.2972 	EXP 	Fixation1: autoDraw = True
64.3138 	EXP 	Fixation1: autoDraw = False
64.3138 	EXP 	Fixation1: autoDraw = True
64.3188 	DATA 	Keypress: 2
64.3306 	EXP 	Fixation1: autoDraw = False
64.3306 	EXP 	Fixation1: autoDraw = True
64.3472 	EXP 	Fixation1: autoDraw = False
64.3472 	EXP 	Fixation1: autoDraw = True
64.3639 	EXP 	Fixation1: autoDraw = False
64.3639 	EXP 	Fixation1: autoDraw = True
64.3807 	EXP 	Fixation1: autoDraw = False
64.3807 	EXP 	Fixation1: autoDraw = True
64.3973 	EXP 	Fixation1: autoDraw = False
64.3973 	EXP 	Fixation1: autoDraw = True
64.4140 	EXP 	Fixation1: autoDraw = False
64.4140 	EXP 	Fixation1: autoDraw = True
64.4315 	EXP 	Fixation1: autoDraw = False
64.4315 	EXP 	Fixation1: autoDraw = True
64.4474 	EXP 	Fixation1: autoDraw = False
64.4474 	EXP 	Fixation1: autoDraw = True
64.4639 	EXP 	Fixation1: autoDraw = False
64.4639 	EXP 	Fixation1: autoDraw = True
64.4799 	EXP 	Fixation1: autoDraw = False
64.4799 	EXP 	Fixation1: autoDraw = True
64.4966 	EXP 	Fixation1: autoDraw = False
64.4966 	EXP 	Fixation1: autoDraw = True
64.5133 	EXP 	Fixation1: autoDraw = False
64.5133 	EXP 	Fixation1: autoDraw = True
64.5299 	EXP 	Fixation1: autoDraw = False
64.5299 	EXP 	Fixation1: autoDraw = True
64.5467 	EXP 	Fixation1: autoDraw = False
64.5467 	EXP 	Fixation1: autoDraw = True
64.5633 	EXP 	Fixation1: autoDraw = False
64.5633 	EXP 	Fixation1: autoDraw = True
64.5799 	EXP 	Fixation1: autoDraw = False
64.5799 	EXP 	Fixation1: autoDraw = True
64.5966 	EXP 	Fixation1: autoDraw = False
64.5966 	EXP 	Fixation1: autoDraw = True
64.6134 	EXP 	Fixation1: autoDraw = False
64.6134 	EXP 	Fixation1: autoDraw = True
64.6302 	EXP 	Fixation1: autoDraw = False
64.6302 	EXP 	Fixation1: autoDraw = True
64.6467 	EXP 	Fixation1: autoDraw = False
64.6467 	EXP 	Fixation1: autoDraw = True
64.6634 	EXP 	Fixation1: autoDraw = False
64.6634 	EXP 	Fixation1: autoDraw = True
64.6813 	EXP 	Fixation1: autoDraw = False
64.6813 	EXP 	Fixation1: autoDraw = True
64.6979 	EXP 	Fixation1: autoDraw = False
64.6979 	EXP 	Fixation1: autoDraw = True
64.7141 	EXP 	Fixation1: autoDraw = False
64.7141 	EXP 	Fixation1: autoDraw = True
64.7308 	EXP 	Fixation1: autoDraw = False
64.7308 	EXP 	Fixation1: autoDraw = True
64.7478 	EXP 	Fixation1: autoDraw = False
64.7478 	EXP 	Fixation1: autoDraw = True
64.7644 	EXP 	Fixation1: autoDraw = False
64.7644 	EXP 	Fixation1: autoDraw = True
64.7810 	EXP 	Fixation1: autoDraw = False
64.7810 	EXP 	Fixation1: autoDraw = True
64.7976 	EXP 	Fixation1: autoDraw = False
64.7976 	EXP 	Fixation1: autoDraw = True
64.8143 	EXP 	Fixation1: autoDraw = False
64.8143 	EXP 	Fixation1: autoDraw = True
64.8305 	EXP 	Fixation1: autoDraw = False
65.2352 	DATA 	Keypress: escape
65.9166 	EXP 	window1: mouseVisible = True
