1.7863 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
56.9009 	DATA 	Keypress: 1
57.0850 	DATA 	Keypress: 2
57.2518 	DATA 	Keypress: 1
57.3520 	DATA 	Keypress: 2
57.5014 	DATA 	Keypress: 1
57.6355 	DATA 	Keypress: 2
57.7699 	DATA 	Keypress: 1
57.9368 	DATA 	Keypress: 2
58.3521 	DATA 	Keypress: 1
58.5384 	DATA 	Keypress: 2
58.7032 	DATA 	Keypress: 1
58.8367 	DATA 	Keypress: 2
58.9858 	DATA 	Keypress: 1
59.1058 	DATA 	Keypress: 2
59.2704 	DATA 	Keypress: 1
59.3902 	DATA 	Keypress: 2
59.5389 	DATA 	Keypress: 1
59.6880 	DATA 	Keypress: 2
59.8369 	DATA 	Keypress: 1
59.9875 	DATA 	Keypress: 2
60.9542 	DATA 	Keypress: 1
61.0713 	DATA 	Keypress: 2
61.2222 	DATA 	Keypress: 1
61.3749 	DATA 	Keypress: 2
61.5217 	DATA 	Keypress: 1
62.0690 	EXP 	New trial (rep=0, index=1): {'images': 'Task samples\\相同颜色及位置5.png', 'correctAns': 1}
62.1001 	EXP 	Fixation1: autoDraw = False
62.1001 	EXP 	graphic_img: autoDraw = False
62.1001 	EXP 	graphic_img: image = 'Task samples\\相同颜色及位置5.png'
62.1001 	EXP 	Fixation1: autoDraw = True
63.0899 	EXP 	graphic_img: autoDraw = True
63.1020 	EXP 	Fixation1: autoDraw = False
63.5071 	DATA 	Keypress: 2
63.8746 	DATA 	Keypress: 1
64.1415 	DATA 	Keypress: 2
64.3242 	DATA 	Keypress: 1
64.4749 	DATA 	Keypress: 2
64.6252 	DATA 	Keypress: 1
65.1586 	DATA 	Keypress: 1
65.4609 	DATA 	Keypress: 2
65.7261 	DATA 	Keypress: 2
65.9264 	DATA 	Keypress: 1
66.8761 	DATA 	Keypress: 2
66.8959 	DATA 	Keypress: 1
67.3450 	DATA 	Keypress: 2
67.4944 	DATA 	Keypress: 1
67.8115 	DATA 	Keypress: 2
68.1455 	DATA 	Keypress: 1
68.3442 	DATA 	Keypress: 2
68.7122 	DATA 	Keypress: 2
69.0318 	DATA 	Keypress: 1
69.4461 	DATA 	Keypress: 2
70.1121 	DATA 	Keypress: 1
70.2291 	DATA 	Keypress: 2
71.0766 	EXP 	New trial (rep=0, index=2): {'images': 'Task samples\\相同位置及边数6.png', 'correctAns': 2}
71.1083 	EXP 	Fixation1: autoDraw = False
71.1083 	EXP 	graphic_img: autoDraw = False
71.1083 	EXP 	graphic_img: image = 'Task samples\\相同位置及边数6.png'
71.1083 	EXP 	Fixation1: autoDraw = True
71.5790 	DATA 	Keypress: escape
72.3137 	EXP 	window1: mouseVisible = True
