1.2189 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.8436 	EXP 	Created sequence: sequential, trialTypes=50, nReps=1, seed=None
10.8438 	EXP 	New trial (rep=0, index=0): {'trialN': 1, 'images1': 'taskSamples\\A6_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
10.8778 	EXP 	fixation: autoDraw = True
11.6507 	EXP 	fixation: autoDraw = False
11.6507 	EXP 	image1: autoDraw = True
19.6550 	EXP 	New trial (rep=0, index=1): {'trialN': 2, 'images1': 'taskSamples\\A20_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
19.6650 	EXP 	image1: autoDraw = False
19.6650 	EXP 	image1: autoDraw = False
19.6650 	EXP 	image: autoDraw = True
19.6650 	EXP 	image: autoDraw = False
19.6650 	EXP 	image: autoDraw = False
19.6650 	EXP 	image_2: autoDraw = True
19.6650 	EXP 	image_2: autoDraw = False
19.6650 	EXP 	image_2: autoDraw = False
19.6650 	EXP 	fixation: autoDraw = True
20.4866 	EXP 	fixation: autoDraw = False
20.4866 	EXP 	fixation: autoDraw = False
20.4866 	EXP 	image1: autoDraw = True
28.5046 	EXP 	New trial (rep=0, index=2): {'trialN': 3, 'images1': 'taskSamples\\B17.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
28.5266 	EXP 	image1: autoDraw = False
28.5266 	EXP 	image1: autoDraw = False
28.5266 	EXP 	image: autoDraw = True
28.5266 	EXP 	image: autoDraw = False
28.5266 	EXP 	image: autoDraw = False
28.5266 	EXP 	image_2: autoDraw = True
28.5266 	EXP 	image_2: autoDraw = False
28.5266 	EXP 	image_2: autoDraw = False
28.5266 	EXP 	fixation: autoDraw = True
29.3473 	EXP 	fixation: autoDraw = False
29.3473 	EXP 	image1: autoDraw = True
34.3597 	EXP 	New trial (rep=0, index=3): {'trialN': 4, 'images1': 'taskSamples\\B8.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
34.3817 	EXP 	image1: autoDraw = False
34.3817 	EXP 	image1: autoDraw = False
34.3817 	EXP 	image: autoDraw = True
34.3817 	EXP 	image: autoDraw = False
34.3817 	EXP 	image: autoDraw = False
34.3817 	EXP 	image_2: autoDraw = True
34.3817 	EXP 	image_2: autoDraw = False
34.3817 	EXP 	image_2: autoDraw = False
34.3817 	EXP 	fixation: autoDraw = True
35.1843 	EXP 	fixation: autoDraw = False
35.1843 	EXP 	image1: autoDraw = True
40.1815 	EXP 	New trial (rep=0, index=4): {'trialN': 5, 'images1': 'taskSamples\\C4_Spatial_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C4_Spatial_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C4_Spatial_ADD_3.png', 'duration3': 5, 'correctAns': 1}
40.1879 	EXP 	image1: autoDraw = False
40.1879 	EXP 	image1: autoDraw = False
40.1879 	EXP 	image: autoDraw = True
40.1879 	EXP 	image: autoDraw = False
40.1879 	EXP 	image: autoDraw = False
40.1879 	EXP 	image_2: autoDraw = True
40.1879 	EXP 	image_2: autoDraw = False
40.1879 	EXP 	image_2: autoDraw = False
40.1879 	EXP 	fixation: autoDraw = True
41.0095 	EXP 	fixation: autoDraw = False
41.0095 	EXP 	fixation: autoDraw = False
41.0095 	EXP 	image1: autoDraw = True
49.0458 	EXP 	image1: autoDraw = False
49.0458 	EXP 	image1: autoDraw = False
49.0458 	EXP 	image: autoDraw = True
51.0642 	EXP 	image: autoDraw = False
51.0642 	EXP 	image: autoDraw = False
51.0642 	EXP 	image_2: autoDraw = True
56.0571 	EXP 	New trial (rep=0, index=5): {'trialN': 6, 'images1': 'taskSamples\\C3_Episodic_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C3_Episodic_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C3_Episodic_SUB_3.png', 'duration3': 5, 'correctAns': 1}
56.0695 	EXP 	image_2: autoDraw = False
56.0695 	EXP 	image_2: autoDraw = False
56.0695 	EXP 	fixation: autoDraw = True
56.8904 	EXP 	fixation: autoDraw = False
56.8904 	EXP 	fixation: autoDraw = False
56.8904 	EXP 	image1: autoDraw = True
64.9265 	EXP 	image1: autoDraw = False
64.9265 	EXP 	image1: autoDraw = False
64.9265 	EXP 	image: autoDraw = True
66.9451 	EXP 	image: autoDraw = False
66.9451 	EXP 	image: autoDraw = False
66.9451 	EXP 	image_2: autoDraw = True
69.0394 	DATA 	Keypress: escape
69.1329 	EXP 	window1: mouseVisible = True
