1.1831 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.6151 	EXP 	Created sequence: sequential, trialTypes=50, nReps=1, seed=None
7.6154 	EXP 	New trial (rep=0, index=0): {'trialN': 1, 'images1': 'taskSamples\\A6_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
7.6480 	EXP 	fixation: autoDraw = True
8.4484 	EXP 	fixation: autoDraw = False
8.4484 	EXP 	image1: autoDraw = True
16.4538 	EXP 	New trial (rep=0, index=1): {'trialN': 2, 'images1': 'taskSamples\\A20_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
16.4638 	EXP 	image1: autoDraw = False
16.4638 	EXP 	image1: autoDraw = False
16.4638 	EXP 	image: autoDraw = True
16.4638 	EXP 	image: autoDraw = False
16.4638 	EXP 	image: autoDraw = False
16.4638 	EXP 	image_2: autoDraw = True
16.4638 	EXP 	image_2: autoDraw = False
16.4638 	EXP 	image_2: autoDraw = False
16.4638 	EXP 	fixation: autoDraw = True
17.2852 	EXP 	fixation: autoDraw = False
17.2852 	EXP 	fixation: autoDraw = False
17.2852 	EXP 	image1: autoDraw = True
25.2769 	EXP 	New trial (rep=0, index=2): {'trialN': 3, 'images1': 'taskSamples\\B17.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
25.2874 	EXP 	image1: autoDraw = False
25.2874 	EXP 	image1: autoDraw = False
25.2874 	EXP 	image: autoDraw = True
25.2874 	EXP 	image: autoDraw = False
25.2874 	EXP 	image: autoDraw = False
25.2874 	EXP 	image_2: autoDraw = True
25.2874 	EXP 	image_2: autoDraw = False
25.2874 	EXP 	image_2: autoDraw = False
25.2874 	EXP 	fixation: autoDraw = True
26.1088 	EXP 	fixation: autoDraw = False
26.1088 	EXP 	fixation: autoDraw = False
26.1088 	EXP 	image1: autoDraw = True
31.1128 	EXP 	New trial (rep=0, index=3): {'trialN': 4, 'images1': 'taskSamples\\B8.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
31.1216 	EXP 	image1: autoDraw = False
31.1216 	EXP 	image1: autoDraw = False
31.1216 	EXP 	image: autoDraw = True
31.1216 	EXP 	image: autoDraw = False
31.1216 	EXP 	image: autoDraw = False
31.1216 	EXP 	image_2: autoDraw = True
31.1216 	EXP 	image_2: autoDraw = False
31.1216 	EXP 	image_2: autoDraw = False
31.1216 	EXP 	fixation: autoDraw = True
31.9274 	EXP 	fixation: autoDraw = False
31.9274 	EXP 	fixation: autoDraw = False
31.9274 	EXP 	image1: autoDraw = True
36.9476 	EXP 	New trial (rep=0, index=4): {'trialN': 5, 'images1': 'taskSamples\\C4_Spatial_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C4_Spatial_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C4_Spatial_ADD_3.png', 'duration3': 5, 'correctAns': 1}
36.9560 	EXP 	image1: autoDraw = False
36.9560 	EXP 	image1: autoDraw = False
36.9560 	EXP 	image: autoDraw = True
36.9560 	EXP 	image: autoDraw = False
36.9560 	EXP 	image: autoDraw = False
36.9560 	EXP 	image_2: autoDraw = True
36.9560 	EXP 	image_2: autoDraw = False
36.9560 	EXP 	image_2: autoDraw = False
36.9560 	EXP 	fixation: autoDraw = True
37.7776 	EXP 	fixation: autoDraw = False
37.7776 	EXP 	fixation: autoDraw = False
37.7776 	EXP 	image1: autoDraw = True
45.8137 	EXP 	image1: autoDraw = False
45.8137 	EXP 	image1: autoDraw = False
45.8137 	EXP 	image: autoDraw = True
47.8323 	EXP 	image: autoDraw = False
47.8323 	EXP 	image: autoDraw = False
47.8323 	EXP 	image_2: autoDraw = True
52.8394 	EXP 	New trial (rep=0, index=5): {'trialN': 6, 'images1': 'taskSamples\\C3_Episodic_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C3_Episodic_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C3_Episodic_SUB_3.png', 'duration3': 5, 'correctAns': 1}
52.8536 	EXP 	image_2: autoDraw = False
52.8536 	EXP 	image_2: autoDraw = False
52.8536 	EXP 	fixation: autoDraw = True
53.6751 	EXP 	fixation: autoDraw = False
53.6751 	EXP 	fixation: autoDraw = False
53.6751 	EXP 	image1: autoDraw = True
61.7114 	EXP 	image1: autoDraw = False
61.7114 	EXP 	image1: autoDraw = False
61.7114 	EXP 	image: autoDraw = True
63.7298 	EXP 	image: autoDraw = False
63.7298 	EXP 	image: autoDraw = False
63.7298 	EXP 	image_2: autoDraw = True
68.7197 	EXP 	New trial (rep=0, index=6): {'trialN': 7, 'images1': 'taskSamples\\B18.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
68.7343 	EXP 	image_2: autoDraw = False
68.7343 	EXP 	image_2: autoDraw = False
68.7343 	EXP 	fixation: autoDraw = True
69.5389 	EXP 	fixation: autoDraw = False
69.5389 	EXP 	fixation: autoDraw = False
69.5389 	EXP 	image1: autoDraw = True
74.5457 	EXP 	New trial (rep=0, index=7): {'trialN': 8, 'images1': 'taskSamples\\B2.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
74.5565 	EXP 	image1: autoDraw = False
74.5565 	EXP 	image1: autoDraw = False
74.5565 	EXP 	image: autoDraw = True
74.5565 	EXP 	image: autoDraw = False
74.5565 	EXP 	image: autoDraw = False
74.5565 	EXP 	image_2: autoDraw = True
74.5565 	EXP 	image_2: autoDraw = False
74.5565 	EXP 	image_2: autoDraw = False
74.5565 	EXP 	fixation: autoDraw = True
75.3782 	EXP 	fixation: autoDraw = False
75.3782 	EXP 	fixation: autoDraw = False
75.3782 	EXP 	image1: autoDraw = True
80.3841 	EXP 	New trial (rep=0, index=8): {'trialN': 9, 'images1': 'taskSamples\\A14_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
80.3941 	EXP 	image1: autoDraw = False
80.3941 	EXP 	image1: autoDraw = False
80.3941 	EXP 	image: autoDraw = True
80.3941 	EXP 	image: autoDraw = False
80.3941 	EXP 	image: autoDraw = False
80.3941 	EXP 	image_2: autoDraw = True
80.3941 	EXP 	image_2: autoDraw = False
80.3941 	EXP 	image_2: autoDraw = False
80.3941 	EXP 	fixation: autoDraw = True
81.2157 	EXP 	fixation: autoDraw = False
81.2157 	EXP 	fixation: autoDraw = False
81.2157 	EXP 	image1: autoDraw = True
89.2221 	EXP 	New trial (rep=0, index=9): {'trialN': 10, 'images1': 'taskSamples\\A15_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
89.2323 	EXP 	image1: autoDraw = False
89.2323 	EXP 	image1: autoDraw = False
89.2323 	EXP 	image: autoDraw = True
89.2323 	EXP 	image: autoDraw = False
89.2323 	EXP 	image: autoDraw = False
89.2323 	EXP 	image_2: autoDraw = True
89.2323 	EXP 	image_2: autoDraw = False
89.2323 	EXP 	image_2: autoDraw = False
89.2323 	EXP 	fixation: autoDraw = True
90.0378 	EXP 	fixation: autoDraw = False
90.0378 	EXP 	fixation: autoDraw = False
90.0378 	EXP 	image1: autoDraw = True
98.0425 	EXP 	New trial (rep=0, index=10): {'trialN': 11, 'images1': 'taskSamples\\B1.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
98.0513 	EXP 	image1: autoDraw = False
98.0513 	EXP 	image1: autoDraw = False
98.0513 	EXP 	image: autoDraw = True
98.0513 	EXP 	image: autoDraw = False
98.0513 	EXP 	image: autoDraw = False
98.0513 	EXP 	image_2: autoDraw = True
98.0513 	EXP 	image_2: autoDraw = False
98.0513 	EXP 	image_2: autoDraw = False
98.0513 	EXP 	fixation: autoDraw = True
98.8727 	EXP 	fixation: autoDraw = False
98.8727 	EXP 	fixation: autoDraw = False
98.8727 	EXP 	image1: autoDraw = True
103.8622 	EXP 	New trial (rep=0, index=11): {'trialN': 12, 'images1': 'taskSamples\\B11.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
103.8729 	EXP 	image1: autoDraw = False
103.8729 	EXP 	image1: autoDraw = False
103.8729 	EXP 	image: autoDraw = True
103.8729 	EXP 	image: autoDraw = False
103.8729 	EXP 	image: autoDraw = False
103.8729 	EXP 	image_2: autoDraw = True
103.8729 	EXP 	image_2: autoDraw = False
103.8729 	EXP 	image_2: autoDraw = False
103.8729 	EXP 	fixation: autoDraw = True
104.6946 	EXP 	fixation: autoDraw = False
104.6946 	EXP 	fixation: autoDraw = False
104.6946 	EXP 	image1: autoDraw = True
109.7001 	EXP 	New trial (rep=0, index=12): {'trialN': 13, 'images1': 'taskSamples\\A1_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
109.7107 	EXP 	image1: autoDraw = False
109.7107 	EXP 	image1: autoDraw = False
109.7107 	EXP 	image: autoDraw = True
109.7107 	EXP 	image: autoDraw = False
109.7107 	EXP 	image: autoDraw = False
109.7107 	EXP 	image_2: autoDraw = True
109.7107 	EXP 	image_2: autoDraw = False
109.7107 	EXP 	image_2: autoDraw = False
109.7107 	EXP 	fixation: autoDraw = True
110.5322 	EXP 	fixation: autoDraw = False
110.5322 	EXP 	fixation: autoDraw = False
110.5322 	EXP 	image1: autoDraw = True
118.5371 	EXP 	New trial (rep=0, index=13): {'trialN': 14, 'images1': 'taskSamples\\A9_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
118.5477 	EXP 	image1: autoDraw = False
118.5477 	EXP 	image1: autoDraw = False
118.5477 	EXP 	image: autoDraw = True
118.5477 	EXP 	image: autoDraw = False
118.5477 	EXP 	image: autoDraw = False
118.5477 	EXP 	image_2: autoDraw = True
118.5477 	EXP 	image_2: autoDraw = False
118.5477 	EXP 	image_2: autoDraw = False
118.5477 	EXP 	fixation: autoDraw = True
119.3694 	EXP 	fixation: autoDraw = False
119.3694 	EXP 	fixation: autoDraw = False
119.3694 	EXP 	image1: autoDraw = True
127.3580 	EXP 	New trial (rep=0, index=14): {'trialN': 15, 'images1': 'taskSamples\\C8_Spatial_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C8_Spatial_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C8_Spatial_SUB_3.png', 'duration3': 5, 'correctAns': 1}
127.3689 	EXP 	image1: autoDraw = False
127.3689 	EXP 	image1: autoDraw = False
127.3689 	EXP 	image: autoDraw = True
127.3689 	EXP 	image: autoDraw = False
127.3689 	EXP 	image: autoDraw = False
127.3689 	EXP 	image_2: autoDraw = True
127.3689 	EXP 	image_2: autoDraw = False
127.3689 	EXP 	image_2: autoDraw = False
127.3689 	EXP 	fixation: autoDraw = True
128.2106 	EXP 	fixation: autoDraw = False
128.2106 	EXP 	fixation: autoDraw = False
128.2106 	EXP 	image1: autoDraw = True
136.2302 	EXP 	image1: autoDraw = False
136.2302 	EXP 	image1: autoDraw = False
136.2302 	EXP 	image: autoDraw = True
138.2487 	EXP 	image: autoDraw = False
138.2487 	EXP 	image: autoDraw = False
138.2487 	EXP 	image_2: autoDraw = True
143.2571 	EXP 	New trial (rep=0, index=15): {'trialN': 16, 'images1': 'taskSamples\\C9_Episodic_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C9_Episodic_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C9_Episodic_SUB_3.png', 'duration3': 5, 'correctAns': 2}
143.2706 	EXP 	image_2: autoDraw = False
143.2706 	EXP 	image_2: autoDraw = False
143.2706 	EXP 	fixation: autoDraw = True
144.0914 	EXP 	fixation: autoDraw = False
144.0914 	EXP 	fixation: autoDraw = False
144.0914 	EXP 	image1: autoDraw = True
152.1107 	EXP 	image1: autoDraw = False
152.1107 	EXP 	image1: autoDraw = False
152.1107 	EXP 	image: autoDraw = True
154.1389 	EXP 	image: autoDraw = False
154.1389 	EXP 	image: autoDraw = False
154.1389 	EXP 	image_2: autoDraw = True
159.1336 	EXP 	New trial (rep=0, index=16): {'trialN': 17, 'images1': 'taskSamples\\A4_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
159.1477 	EXP 	image_2: autoDraw = False
159.1477 	EXP 	image_2: autoDraw = False
159.1477 	EXP 	fixation: autoDraw = True
159.9691 	EXP 	fixation: autoDraw = False
159.9691 	EXP 	fixation: autoDraw = False
159.9691 	EXP 	image1: autoDraw = True
167.9569 	EXP 	New trial (rep=0, index=17): {'trialN': 18, 'images1': 'taskSamples\\A18_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
167.9680 	EXP 	image1: autoDraw = False
167.9680 	EXP 	image1: autoDraw = False
167.9680 	EXP 	image: autoDraw = True
167.9680 	EXP 	image: autoDraw = False
167.9680 	EXP 	image: autoDraw = False
167.9680 	EXP 	image_2: autoDraw = True
167.9680 	EXP 	image_2: autoDraw = False
167.9680 	EXP 	image_2: autoDraw = False
167.9680 	EXP 	fixation: autoDraw = True
168.7895 	EXP 	fixation: autoDraw = False
168.7895 	EXP 	fixation: autoDraw = False
168.7895 	EXP 	image1: autoDraw = True
176.8081 	EXP 	New trial (rep=0, index=18): {'trialN': 19, 'images1': 'taskSamples\\B5.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
176.8165 	EXP 	image1: autoDraw = False
176.8165 	EXP 	image1: autoDraw = False
176.8165 	EXP 	image: autoDraw = True
176.8165 	EXP 	image: autoDraw = False
176.8165 	EXP 	image: autoDraw = False
176.8165 	EXP 	image_2: autoDraw = True
176.8165 	EXP 	image_2: autoDraw = False
176.8165 	EXP 	image_2: autoDraw = False
176.8165 	EXP 	fixation: autoDraw = True
177.6390 	EXP 	fixation: autoDraw = False
177.6390 	EXP 	fixation: autoDraw = False
177.6390 	EXP 	image1: autoDraw = True
182.6455 	EXP 	New trial (rep=0, index=19): {'trialN': 20, 'images1': 'taskSamples\\B13.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
182.6559 	EXP 	image1: autoDraw = False
182.6559 	EXP 	image1: autoDraw = False
182.6559 	EXP 	image: autoDraw = True
182.6559 	EXP 	image: autoDraw = False
182.6559 	EXP 	image: autoDraw = False
182.6559 	EXP 	image_2: autoDraw = True
182.6559 	EXP 	image_2: autoDraw = False
182.6559 	EXP 	image_2: autoDraw = False
182.6559 	EXP 	fixation: autoDraw = True
183.4785 	EXP 	fixation: autoDraw = False
183.4785 	EXP 	fixation: autoDraw = False
183.4785 	EXP 	image1: autoDraw = True
188.4840 	EXP 	New trial (rep=0, index=20): {'trialN': 21, 'images1': 'taskSamples\\A7_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
188.4953 	EXP 	image1: autoDraw = False
188.4953 	EXP 	image1: autoDraw = False
188.4953 	EXP 	image: autoDraw = True
188.4953 	EXP 	image: autoDraw = False
188.4953 	EXP 	image: autoDraw = False
188.4953 	EXP 	image_2: autoDraw = True
188.4953 	EXP 	image_2: autoDraw = False
188.4953 	EXP 	image_2: autoDraw = False
188.4953 	EXP 	fixation: autoDraw = True
189.3159 	EXP 	fixation: autoDraw = False
189.3159 	EXP 	fixation: autoDraw = False
189.3159 	EXP 	image1: autoDraw = True
197.3085 	EXP 	New trial (rep=0, index=21): {'trialN': 22, 'images1': 'taskSamples\\B20.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
197.3190 	EXP 	image1: autoDraw = False
197.3190 	EXP 	image1: autoDraw = False
197.3190 	EXP 	image: autoDraw = True
197.3190 	EXP 	image: autoDraw = False
197.3190 	EXP 	image: autoDraw = False
197.3190 	EXP 	image_2: autoDraw = True
197.3190 	EXP 	image_2: autoDraw = False
197.3190 	EXP 	image_2: autoDraw = False
197.3190 	EXP 	fixation: autoDraw = True
198.1404 	EXP 	fixation: autoDraw = False
198.1404 	EXP 	fixation: autoDraw = False
198.1404 	EXP 	image1: autoDraw = True
203.1474 	EXP 	New trial (rep=0, index=22): {'trialN': 23, 'images1': 'taskSamples\\C2_Spatial_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C2_Spatial_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C2_Spatial_SUB_3.png', 'duration3': 5, 'correctAns': 2}
203.1581 	EXP 	image1: autoDraw = False
203.1581 	EXP 	image1: autoDraw = False
203.1581 	EXP 	image: autoDraw = True
203.1581 	EXP 	image: autoDraw = False
203.1581 	EXP 	image: autoDraw = False
203.1581 	EXP 	image_2: autoDraw = True
203.1581 	EXP 	image_2: autoDraw = False
203.1581 	EXP 	image_2: autoDraw = False
203.1581 	EXP 	fixation: autoDraw = True
203.9791 	EXP 	fixation: autoDraw = False
203.9791 	EXP 	fixation: autoDraw = False
203.9791 	EXP 	image1: autoDraw = True
212.0317 	EXP 	image1: autoDraw = False
212.0317 	EXP 	image1: autoDraw = False
212.0317 	EXP 	image: autoDraw = True
214.0503 	EXP 	image: autoDraw = False
214.0503 	EXP 	image: autoDraw = False
214.0503 	EXP 	image_2: autoDraw = True
219.0591 	EXP 	New trial (rep=0, index=23): {'trialN': 24, 'images1': 'taskSamples\\B6.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
219.0717 	EXP 	image_2: autoDraw = False
219.0717 	EXP 	image_2: autoDraw = False
219.0717 	EXP 	fixation: autoDraw = True
219.8931 	EXP 	fixation: autoDraw = False
219.8931 	EXP 	fixation: autoDraw = False
219.8931 	EXP 	image1: autoDraw = True
224.9002 	EXP 	New trial (rep=0, index=24): {'trialN': 25, 'images1': 'taskSamples\\A8_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
224.9095 	EXP 	image1: autoDraw = False
224.9095 	EXP 	image1: autoDraw = False
224.9095 	EXP 	image: autoDraw = True
224.9095 	EXP 	image: autoDraw = False
224.9095 	EXP 	image: autoDraw = False
224.9095 	EXP 	image_2: autoDraw = True
224.9095 	EXP 	image_2: autoDraw = False
224.9095 	EXP 	image_2: autoDraw = False
224.9095 	EXP 	fixation: autoDraw = True
225.7310 	EXP 	fixation: autoDraw = False
225.7310 	EXP 	fixation: autoDraw = False
225.7310 	EXP 	image1: autoDraw = True
233.7251 	EXP 	New trial (rep=0, index=25): {'trialN': 26, 'images1': 'taskSamples\\B3.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
233.7336 	EXP 	image1: autoDraw = False
233.7336 	EXP 	image1: autoDraw = False
233.7336 	EXP 	image: autoDraw = True
233.7336 	EXP 	image: autoDraw = False
233.7336 	EXP 	image: autoDraw = False
233.7336 	EXP 	image_2: autoDraw = True
233.7336 	EXP 	image_2: autoDraw = False
233.7336 	EXP 	image_2: autoDraw = False
233.7336 	EXP 	fixation: autoDraw = True
234.5550 	EXP 	fixation: autoDraw = False
234.5550 	EXP 	fixation: autoDraw = False
234.5550 	EXP 	image1: autoDraw = True
239.5649 	EXP 	New trial (rep=0, index=26): {'trialN': 27, 'images1': 'taskSamples\\A13_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
239.5758 	EXP 	image1: autoDraw = False
239.5758 	EXP 	image1: autoDraw = False
239.5758 	EXP 	image: autoDraw = True
239.5758 	EXP 	image: autoDraw = False
239.5758 	EXP 	image: autoDraw = False
239.5758 	EXP 	image_2: autoDraw = True
239.5758 	EXP 	image_2: autoDraw = False
239.5758 	EXP 	image_2: autoDraw = False
239.5758 	EXP 	fixation: autoDraw = True
240.3965 	EXP 	fixation: autoDraw = False
240.3965 	EXP 	fixation: autoDraw = False
240.3965 	EXP 	image1: autoDraw = True
248.4116 	EXP 	New trial (rep=0, index=27): {'trialN': 28, 'images1': 'taskSamples\\C6_Episodic_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C6_Episodic_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C6_Episodic_ADD_3.png', 'duration3': 5, 'correctAns': 1}
248.4218 	EXP 	image1: autoDraw = False
248.4218 	EXP 	image1: autoDraw = False
248.4218 	EXP 	image: autoDraw = True
248.4218 	EXP 	image: autoDraw = False
248.4218 	EXP 	image: autoDraw = False
248.4218 	EXP 	image_2: autoDraw = True
248.4218 	EXP 	image_2: autoDraw = False
248.4218 	EXP 	image_2: autoDraw = False
248.4218 	EXP 	fixation: autoDraw = True
249.2640 	EXP 	fixation: autoDraw = False
249.2640 	EXP 	fixation: autoDraw = False
249.2640 	EXP 	image1: autoDraw = True
257.3014 	EXP 	image1: autoDraw = False
257.3014 	EXP 	image1: autoDraw = False
257.3014 	EXP 	image: autoDraw = True
259.3361 	EXP 	image: autoDraw = False
259.3361 	EXP 	image: autoDraw = False
259.3361 	EXP 	image_2: autoDraw = True
264.3262 	EXP 	New trial (rep=0, index=28): {'trialN': 29, 'images1': 'taskSamples\\A11_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
264.3408 	EXP 	image_2: autoDraw = False
264.3408 	EXP 	image_2: autoDraw = False
264.3408 	EXP 	fixation: autoDraw = True
265.1615 	EXP 	fixation: autoDraw = False
265.1615 	EXP 	fixation: autoDraw = False
265.1615 	EXP 	image1: autoDraw = True
273.1684 	EXP 	New trial (rep=0, index=29): {'trialN': 30, 'images1': 'taskSamples\\B16.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
273.1780 	EXP 	image1: autoDraw = False
273.1780 	EXP 	image1: autoDraw = False
273.1780 	EXP 	image: autoDraw = True
273.1780 	EXP 	image: autoDraw = False
273.1780 	EXP 	image: autoDraw = False
273.1780 	EXP 	image_2: autoDraw = True
273.1780 	EXP 	image_2: autoDraw = False
273.1780 	EXP 	image_2: autoDraw = False
273.1780 	EXP 	fixation: autoDraw = True
273.9988 	EXP 	fixation: autoDraw = False
273.9988 	EXP 	fixation: autoDraw = False
273.9988 	EXP 	image1: autoDraw = True
279.0011 	EXP 	New trial (rep=0, index=30): {'trialN': 31, 'images1': 'taskSamples\\A2_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
279.0117 	EXP 	image1: autoDraw = False
279.0117 	EXP 	image1: autoDraw = False
279.0117 	EXP 	image: autoDraw = True
279.0117 	EXP 	image: autoDraw = False
279.0117 	EXP 	image: autoDraw = False
279.0117 	EXP 	image_2: autoDraw = True
279.0117 	EXP 	image_2: autoDraw = False
279.0117 	EXP 	image_2: autoDraw = False
279.0117 	EXP 	fixation: autoDraw = True
279.8540 	EXP 	fixation: autoDraw = False
279.8540 	EXP 	fixation: autoDraw = False
279.8540 	EXP 	image1: autoDraw = True
287.8476 	EXP 	New trial (rep=0, index=31): {'trialN': 32, 'images1': 'taskSamples\\A17_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
287.8570 	EXP 	image1: autoDraw = False
287.8570 	EXP 	image1: autoDraw = False
287.8570 	EXP 	image: autoDraw = True
287.8570 	EXP 	image: autoDraw = False
287.8570 	EXP 	image: autoDraw = False
287.8570 	EXP 	image_2: autoDraw = True
287.8570 	EXP 	image_2: autoDraw = False
287.8570 	EXP 	image_2: autoDraw = False
287.8570 	EXP 	fixation: autoDraw = True
288.6785 	EXP 	fixation: autoDraw = False
288.6785 	EXP 	fixation: autoDraw = False
288.6785 	EXP 	image1: autoDraw = True
296.6897 	EXP 	New trial (rep=0, index=32): {'trialN': 33, 'images1': 'taskSamples\\B7.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
296.6982 	EXP 	image1: autoDraw = False
296.6982 	EXP 	image1: autoDraw = False
296.6982 	EXP 	image: autoDraw = True
296.6982 	EXP 	image: autoDraw = False
296.6982 	EXP 	image: autoDraw = False
296.6982 	EXP 	image_2: autoDraw = True
296.6982 	EXP 	image_2: autoDraw = False
296.6982 	EXP 	image_2: autoDraw = False
296.6982 	EXP 	fixation: autoDraw = True
297.5195 	EXP 	fixation: autoDraw = False
297.5195 	EXP 	fixation: autoDraw = False
297.5195 	EXP 	image1: autoDraw = True
