1.2097 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
24.3355 	EXP 	image: autoDraw = True
24.3355 	EXP 	image: autoDraw = False
24.3355 	EXP 	image: autoDraw = False
24.3355 	EXP 	image_2: autoDraw = True
24.3355 	EXP 	image_2: autoDraw = False
24.3355 	EXP 	image_2: autoDraw = False
24.3355 	EXP 	fixation: autoDraw = True
25.1571 	EXP 	fixation: autoDraw = False
25.1571 	EXP 	fixation: autoDraw = False
25.1571 	EXP 	image1: autoDraw = True
30.1535 	EXP 	New trial (rep=0, index=3): {'trialN': 4, 'images1': 'taskSamples\\B8.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
30.1627 	EXP 	image1: autoDraw = False
30.1627 	EXP 	image1: autoDraw = False
30.1627 	EXP 	image: autoDraw = True
30.1627 	EXP 	image: autoDraw = False
30.1627 	EXP 	image: autoDraw = False
30.1627 	EXP 	image_2: autoDraw = True
30.1627 	EXP 	image_2: autoDraw = False
30.1627 	EXP 	image_2: autoDraw = False
30.1627 	EXP 	fixation: autoDraw = True
30.9667 	EXP 	fixation: autoDraw = False
30.9667 	EXP 	fixation: autoDraw = False
30.9667 	EXP 	image1: autoDraw = True
35.9683 	EXP 	New trial (rep=0, index=4): {'trialN': 5, 'images1': 'taskSamples\\C4_Spatial_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C4_Spatial_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C4_Spatial_ADD_3.png', 'duration3': 5, 'correctAns': 1}
35.9790 	EXP 	image1: autoDraw = False
35.9790 	EXP 	image1: autoDraw = False
35.9790 	EXP 	image: autoDraw = True
35.9790 	EXP 	image: autoDraw = False
35.9790 	EXP 	image: autoDraw = False
35.9790 	EXP 	image_2: autoDraw = True
35.9790 	EXP 	image_2: autoDraw = False
35.9790 	EXP 	image_2: autoDraw = False
35.9790 	EXP 	fixation: autoDraw = True
36.8005 	EXP 	fixation: autoDraw = False
36.8005 	EXP 	fixation: autoDraw = False
36.8005 	EXP 	image1: autoDraw = True
44.8410 	EXP 	image1: autoDraw = False
44.8410 	EXP 	image1: autoDraw = False
44.8410 	EXP 	image: autoDraw = True
46.8594 	EXP 	image: autoDraw = False
46.8594 	EXP 	image: autoDraw = False
46.8594 	EXP 	image_2: autoDraw = True
51.8499 	EXP 	New trial (rep=0, index=5): {'trialN': 6, 'images1': 'taskSamples\\C3_Episodic_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C3_Episodic_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C3_Episodic_SUB_3.png', 'duration3': 5, 'correctAns': 1}
51.8650 	EXP 	image_2: autoDraw = False
51.8650 	EXP 	image_2: autoDraw = False
51.8650 	EXP 	fixation: autoDraw = True
52.6906 	EXP 	fixation: autoDraw = False
52.6906 	EXP 	fixation: autoDraw = False
52.6906 	EXP 	image1: autoDraw = True
60.7076 	EXP 	image1: autoDraw = False
60.7076 	EXP 	image1: autoDraw = False
60.7076 	EXP 	image: autoDraw = True
62.7430 	EXP 	image: autoDraw = False
62.7430 	EXP 	image: autoDraw = False
62.7430 	EXP 	image_2: autoDraw = True
67.7351 	EXP 	New trial (rep=0, index=6): {'trialN': 7, 'images1': 'taskSamples\\B18.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
67.7473 	EXP 	image_2: autoDraw = False
67.7473 	EXP 	image_2: autoDraw = False
67.7473 	EXP 	fixation: autoDraw = True
68.5701 	EXP 	fixation: autoDraw = False
68.5701 	EXP 	fixation: autoDraw = False
68.5701 	EXP 	image1: autoDraw = True
71.8017 	DATA 	Keypress: escape
71.9487 	EXP 	window1: mouseVisible = True
